Música;Fácil;Qual é o nome do álbum em que está 'bad guy'?;When We All Fall Asleep, Where Do We Go?;Happier Than Ever;Don't Smile at Me;Ocean Eyes;A;'bad guy' foi um dos maiores hits do álbum de estreia de Billie Eilish.
Música;Fácil;Qual dessas cantoras é conhecida por usar figurinos extravagantes?;Lady Gaga;Adele;Sia;Taylor Swift;A;Lady Gaga é reconhecida por seus figurinos ousados e artísticos.
Música;Fácil;Qual cantor tem uma música chamada 'Sorry'?;Justin Bieber;Bruno Mars;Zayn;Charlie Puth;A;'Sorry' é um dos maiores sucessos do Justin Bieber.
Música;Fácil;Quem canta 'Someone You Loved'?;Lewis Capaldi;Shawn Mendes;Ed Sheeran;Sam Smith;A;'Someone You Loved' foi o hit que lançou Lewis Capaldi ao estrelato.
Música;Fácil;Qual banda é conhecida por 'Demons'?;Imagine Dragons;Coldplay;Linkin Park;U2;A;'Demons' é um dos principais sucessos da banda Imagine Dragons.
Música;Fácil;Qual dessas artistas lançou 'No Tears Left to Cry'?;Ariana Grande;Camila Cabello;Lorde;Billie Eilish;A;'No Tears Left to Cry' foi lançada após o atentado em Manchester.
Música;Fácil;Qual artista é famoso por usar máscara branca nos palcos?;Marshmello;Deadmau5;Daft Punk;Zedd;A;Marshmello é um DJ conhecido por sua identidade mascarada.
Música;Fácil;Quem é a cantora da música 'Firework'?;Katy Perry;P!nk;Christina Aguilera;Jessie J;A;'Firework' é um dos hinos mais inspiradores de Katy Perry.
Música;Média;Qual artista lançou o álbum 'After Hours'?;Drake;The Weeknd;Post Malone;Lil Nas X;B;'After Hours' é o álbum do The Weeknd lançado em 2020 com hits como 'Blinding Lights'.
Música;Média;Qual cantora lançou o álbum 'Lemonade'?;Beyoncé;Rihanna;Adele;Nicki Minaj;A;'Lemonade' é um álbum visual lançado por Beyoncé em 2016.
Música;Média;Qual banda lançou o álbum 'A Rush of Blood to the Head'?;Radiohead;Coldplay;Muse;Keane;B;Coldplay lançou esse álbum em 2002, incluindo faixas como 'The Scientist'.
Música;Média;Qual artista canta a música 'Lovely' com Billie Eilish?;Finneas;Shawn Mendes;Khalid;Troye Sivan;C;Billie Eilish e Khalid lançaram 'Lovely' em 2018.
Música;Média;Qual é o nome da turnê mundial da Taylor Swift em 2023?;Eras Tour;Fearless Tour;Reputation Tour;Lover Tour;A;A 'Eras Tour' celebra toda a discografia de Taylor Swift.
Música;Média;Quem canta 'Lose Yourself'?;50 Cent;Kanye West;Eminem;Dr. Dre;C;'Lose Yourself' rendeu a Eminem um Oscar de Melhor Canção Original.
Música;Média;Qual é o nome do álbum de estreia de Olivia Rodrigo?;Sour;Bittersweet;Sweet;Angry;A;'Sour' é o álbum de estreia de Olivia Rodrigo, lançado em 2021.
Música;Média;Qual dessas cantoras lançou o hit 'Truth Hurts'?;Doja Cat;Cardi B;Lizzo;Megan Thee Stallion;C;'Truth Hurts' foi o grande sucesso de Lizzo.
Música;Média;Qual cantor lançou o álbum 'Justice'?;Justin Bieber;Ed Sheeran;Shawn Mendes;The Weeknd;A;'Justice' foi lançado por Justin Bieber em 2021.
Música;Média;Qual artista lançou o álbum 'To Pimp a Butterfly'?;J. Cole;Kanye West;Drake;Kendrick Lamar;D;'To Pimp a Butterfly' é um álbum aclamado de Kendrick Lamar.
Música;Média;Quem canta 'Electric Feel'?;Tame Impala;MGMT;Foster the People;Glass Animals;B;'Electric Feel' é um dos maiores sucessos da banda MGMT.
Música;Média;Qual banda liderada por Hayley Williams lançou 'Misery Business'?;Evanescence;Paramore;Flyleaf;No Doubt;B;Paramore é liderada por Hayley Williams.
Música;Média;Qual artista britânico lançou a música 'Watermelon Sugar'?;Zayn;Ed Sheeran;Harry Styles;Louis Tomlinson;C;'Watermelon Sugar' é um dos maiores hits solo de Harry Styles.
Música;Média;Qual cantora lançou o hit 'Umbrella'?;Beyoncé;Rihanna;Nicki Minaj;Ciara;B;'Umbrella' foi o grande sucesso internacional de Rihanna em 2007.
Música;Média;Qual álbum do Coldplay tem a música 'Fix You'?;X&Y;Parachutes;A Rush of Blood to the Head;Viva la Vida;A;'Fix You' é uma das músicas mais emocionantes do álbum 'X&Y'.
Música;Média;Qual rapper fundou o coletivo musical Odd Future?;Tyler, The Creator;Kendrick Lamar;J. Cole;Travis Scott;A;Tyler, The Creator foi o fundador do Odd Future.
Música;Média;Qual cantor lançou 'If I Can't Have You' em 2019?;Ed Sheeran;Shawn Mendes;Justin Timberlake;Harry Styles;B;Shawn Mendes lançou 'If I Can't Have You' como single em 2019.
Música;Média;Quem canta 'Bad Habit', sucesso de 2022?;Steve Lacy;Frank Ocean;Khalid;Giveon;A;'Bad Habit' é uma das faixas mais conhecidas de Steve Lacy.
Música;Média;Qual é o nome da cantora conhecida pelo álbum 'Norman F***ing Rockwell'?;Lana Del Rey;Billie Eilish;Sabrina Carpenter;Norah Jones;A;Lana Del Rey lançou este álbum em 2019.
Música;Média;Qual cantor lidera a banda The Killers?;Brandon Flowers;Alex Turner;Dan Smith;Tom Chaplin;A;Brandon Flowers é o vocalista e líder da banda The Killers.
Música;Média;Quem lançou o single 'Therefore I Am'?;Doja Cat;Billie Eilish;Ariana Grande;Olivia Rodrigo;B;'Therefore I Am' é um dos singles lançados por Billie Eilish em 2020.
Música;Média;Qual rapper lançou o álbum 'Astroworld'?;Drake;Kanye West;Travis Scott;Lil Uzi Vert;C;'Astroworld' é um dos maiores álbuns de Travis Scott.
Música;Média;Quem é a cantora da música 'Edge of Seventeen'?;Cyndi Lauper;Madonna;Stevie Nicks;Cher;C;'Edge of Seventeen' foi lançada por Stevie Nicks em 1981.
Música;Média;Qual é o nome da cantora conhecida por 'Royals'?;Lana Del Rey;Tove Lo;Lorde;Halsey;C;'Royals' foi o single que revelou a cantora Lorde ao mundo.
Música;Média;Qual cantor foi vocalista do grupo *NSYNC?;Nick Carter;Justin Timberlake;AJ McLean;Brian Littrell;B;Justin Timberlake ficou famoso como membro do *NSYNC.
Música;Média;Qual artista lançou o álbum 'Melodrama'?;Lorde;Grimes;Lana Del Rey;Sia;A;'Melodrama' foi aclamado pela crítica e lançado por Lorde.
Música;Média;Qual banda de rock alternativo lançou 'Use Somebody'?;Muse;The Killers;Kings of Leon;Radiohead;C;'Use Somebody' é um sucesso da banda Kings of Leon.
Música;Média;Quem canta 'Adore You'?;Shawn Mendes;Harry Styles;Zayn;Ed Sheeran;B;'Adore You' é um dos singles do álbum 'Fine Line' de Harry Styles.
Música;Média;Qual cantor lançou 'Let Me Down Slowly'?;Lewis Capaldi;Alec Benjamin;Charlie Puth;Tom Odell;B;'Let Me Down Slowly' é o maior sucesso de Alec Benjamin.
Música;Média;Qual artista é conhecido por músicas como 'Starman' e 'Heroes'?;Prince;David Bowie;Mick Jagger;Phil Collins;B;David Bowie foi um dos artistas mais inovadores da música.
Música;Difícil;Qual foi o primeiro álbum de estúdio dos Beatles?;Help!;Rubber Soul;Please Please Me;Abbey Road;C;'Please Please Me' foi lançado em 1963 e marcou o início da discografia oficial dos Beatles.
Música;Difícil;Qual compositor barroco escreveu 'As Quatro Estações'?;Mozart;Bach;Vivaldi;Beethoven;C;'As Quatro Estações' é uma das obras mais conhecidas de Antonio Vivaldi.
Música;Difícil;Quem foi o compositor da peça '4’33”', que consiste apenas de silêncio?;John Cage;Steve Reich;Philip Glass;Karlheinz Stockhausen;A;John Cage propôs a obra para destacar os sons do ambiente.
Música;Difícil;Qual é o verdadeiro nome do rapper MF DOOM?;Daniel Dumile;Nasir Jones;Rakeem Myers;Dwayne Carter;A;MF DOOM, conhecido por sua máscara, nasceu Daniel Dumile.
Música;Difícil;Qual compositor brasileiro escreveu a série 'Bachianas Brasileiras'?;Heitor Villa-Lobos;Camargo Guarnieri;Tom Jobim;Radamés Gnattali;A;Heitor Villa-Lobos misturou música erudita com elementos brasileiros.
Música;Difícil;Qual banda lançou o álbum 'Kid A'?;Blur;Radiohead;Oasis;Interpol;B;'Kid A' foi um marco experimental na carreira do Radiohead.
Música;Difícil;Qual cantora foi a primeira brasileira a se apresentar no Grammy?;Elis Regina;Anitta;Astrud Gilberto;Marisa Monte;C;Astrud Gilberto ficou famosa com 'The Girl from Ipanema'.
Música;Difícil;Qual foi o primeiro videoclipe exibido na MTV?;Video Killed the Radio Star;Billie Jean;Take on Me;Bohemian Rhapsody;A;O clipe da banda The Buggles foi o primeiro a passar na MTV em 1981.
Música;Difícil;Qual compositor minimalista escreveu 'Einstein on the Beach'?;John Adams;Terry Riley;Philip Glass;Steve Reich;C;Philip Glass é conhecido por sua abordagem repetitiva e hipnótica.
Música;Difícil;Quem foi o vocalista da banda Joy Division?;Ian Curtis;Robert Smith;Morrissey;Peter Murphy;A;Ian Curtis liderava a banda até sua morte em 1980.
Música;Difícil;Qual artista lançou o álbum conceitual 'The Wall'?;Queen;Led Zeppelin;Pink Floyd;The Doors;C;'The Wall' foi lançado em 1979 e é uma ópera rock do Pink Floyd.
Música;Difícil;Qual cantora lançou o disco 'Blue' em 1971?;Patti Smith;Joni Mitchell;Carole King;Joan Baez;B;'Blue' é considerado um dos álbuns mais influentes da história da música.
Música;Difícil;Qual foi o primeiro álbum do Nirvana?;In Utero;Unplugged in New York;Nevermind;Bleach;D;'Bleach' foi lançado em 1989 e precede o sucesso comercial do grupo.
Música;Difícil;Quem compôs a trilha sonora da trilogia 'O Senhor dos Anéis'?;John Williams;Hans Zimmer;Howard Shore;James Horner;C;Howard Shore compôs toda a trilha premiada da saga.
Música;Difícil;Qual banda brasileira lançou o disco 'Dois' em 1986?;Titãs;Os Paralamas do Sucesso;Legião Urbana;Barão Vermelho;C;'Dois' é um dos álbuns mais cultuados da Legião Urbana.
Música;Difícil;Qual álbum do David Bowie foi lançado dois dias antes de sua morte?;Blackstar;Heroes;Low;The Next Day;A;'Blackstar' foi lançado em 2016 como uma despedida artística.
Música;Difícil;Qual foi o primeiro artista a ganhar o Grammy de Álbum do Ano?;Frank Sinatra;The Beatles;Judy Garland;Henry Mancini;D;Henry Mancini venceu em 1959 com 'The Music from Peter Gunn'.
Música;Difícil;Qual é o verdadeiro nome da cantora Björk?;Björk Guðmundsdóttir;Anna Jónsdóttir;Freya Kristjánsdóttir;Katla Sigurðardóttir;A;Björk nasceu em Reykjavík, na Islândia, em 1965.
Música;Difícil;Qual álbum da Beyoncé foi o primeiro lançado como 'álbum visual'?;B'Day;I Am... Sasha Fierce;Lemonade;BEYONCÉ;D;'BEYONCÉ' foi lançado de surpresa com clipes para todas as faixas.
Música;Difícil;Qual artista compôs a música 'Strange Fruit', sobre racismo?;Nina Simone;Etta James;Aretha Franklin;Billie Holiday;D;'Strange Fruit' é um marco na luta contra a violência racial nos EUA.
