Filmes e séries;Fácil;Quem é o melhor amigo do Woody em 'Toy Story'?;Buzz Lightyear;Rex;Hamm;Sr. Cabeça de Batata;A;Buzz Lightyear é o patrulheiro espacial amigo do Woody.
Filmes e séries;Fácil;Qual é o nome da cidade onde se passa a série 'Friends'?;Chicago;Nova York;Boston;Los Angeles;B;'Friends' se passa em Nova York, onde o grupo mora e trabalha.
Filmes e séries;Fácil;Qual personagem é um ogro verde dos estúdios DreamWorks?;Fiona;Shrek;Burro;Gato de Botas;B;Shrek é o ogro protagonista da franquia de filmes da DreamWorks.
Filmes e séries;Fácil;Qual é o nome da escola de magia em 'Harry Potter'?;Beauxbatons;Durmstrang;Ilvermorny;Hogwarts;D;Hogwarts é a escola onde estudam Harry, Rony e Hermione.
Filmes e séries;Fácil;Qual é o nome do palhaço assustador em 'It'?;Chucky;Jason;Pennywise;Freddy;C;Pennywise é o palhaço do filme baseado em obra de Stephen King.
Filmes e séries;Fácil;Qual Vingador empunha um martelo mágico?;Homem de Ferro;Capitão América;Thor;Hulk;C;Thor é o deus do trovão da mitologia nórdica e dos quadrinhos da Marvel.
Filmes e séries;Fácil;Qual série mostra um grupo de cientistas nerds e suas interações sociais?;The Big Bang Theory;How I Met Your Mother;Brooklyn Nine-Nine;Modern Family;A;Sheldon, Leonard, Raj e Howard são os protagonistas de 'The Big Bang Theory'.
Filmes e séries;Fácil;Qual é o nome do brinquedo cowboy em 'Toy Story'?;Jessie;Buzz;Woody;Andy;C;Woody é o brinquedo favorito de Andy e um dos protagonistas da série.
Filmes e séries;Fácil;Qual saga cinematográfica possui os personagens Legolas e Aragorn?;Nárnia;Harry Potter;O Senhor dos Anéis;Percy Jackson;C;Legolas e Aragorn são personagens centrais na trilogia 'O Senhor dos Anéis'.
Filmes e séries;Fácil;Qual é o nome da personagem que canta 'Let It Go' no filme 'Frozen'?;Anna;Elsa;Moana;Rapunzel;B;Elsa é a rainha de Arendelle e protagonista de 'Frozen'.
Filmes e séries;Fácil;Qual é o nome do detetive famoso que usa chapéu e cachimbo?;Poirot;Batman;Sherlock Holmes;Columbo;C;Sherlock Holmes é um dos detetives mais icônicos da literatura e do cinema.
Filmes e séries;Fácil;Qual bruxinha voa em uma vassoura e tem um gato preto chamado Jiji?;Hermione;Kiki;Sabrina;Luna;B;'Kiki – A Aprendiz de Feiticeira' é um clássico da animação japonesa.
Filmes e séries;Fácil;Qual robô da franquia 'Star Wars' é branco e laranja?;C-3PO;BB-8;R2-D2;K-2SO;B;BB-8 é o pequeno e simpático robô que aparece na nova trilogia.
Filmes e séries;Fácil;Qual é o nome do panda protagonista de 'Kung Fu Panda'?;Tai Lung;Oogway;Shifu;Po;D;Po é o panda escolhido como o Guerreiro Dragão.
Filmes e séries;Fácil;Qual é o nome do brinquedo espacial em 'Toy Story'?;Woody;Buzz Lightyear;Forky;Slinky;B;Buzz Lightyear é um patrulheiro espacial amigo do Woody.
Filmes e séries;Fácil;Qual é o nome do protagonista da saga 'Piratas do Caribe'?;Will Turner;Jack Sparrow;Hector Barbossa;James Norrington;B;Jack Sparrow é interpretado por Johnny Depp.
Filmes e séries;Fácil;Qual é o nome da cidade onde vive o personagem Shrek?;Far Far Away;Nárnia;Tatooine;Gotham;A;Shrek vive num pântano em 'Far Far Away'.
Filmes e séries;Fácil;Qual é o nome da princesa que perde a voz em 'A Pequena Sereia'?;Elsa;Bela;Ariel;Mulan;C;Ariel troca sua voz por pernas com a bruxa do mar.
Filmes e séries;Fácil;Qual série acompanha as investigações de Sherlock e Watson em Londres?;Elementary;Sherlock;NCIS;Lupin;B;'Sherlock', da BBC, é estrelada por Benedict Cumberbatch e Martin Freeman.
Filmes e séries;Fácil;Qual super-herói usa um escudo com uma estrela?;Homem-Aranha;Homem de Ferro;Capitão América;Pantera Negra;C;Steve Rogers é o Capitão América, conhecido por seu escudo.
Filmes e séries;Fácil;Qual série se passa em Westeros e tem dragões?;Vikings;The Witcher;House of the Dragon;Game of Thrones;D;'Game of Thrones' é baseada na obra de George R. R. Martin.
Filmes e séries;Fácil;Qual personagem da Marvel é conhecido por suas garras de adamantium?;Thor;Capitão América;Homem de Ferro;Wolverine;D;Wolverine é um mutante dos X-Men.
Filmes e séries;Fácil;Qual filme da Disney se passa no Havaí e apresenta a personagem Lilo?;Moana;Frozen;Lilo & Stitch;Encanto;C;'Lilo & Stitch' mostra a amizade entre uma menina havaiana e um alienígena.
Filmes e séries;Fácil;Qual série é protagonizada por um professor de química que vira traficante?;Breaking Bad;Ozark;Narcos;Better Call Saul;A;'Breaking Bad' conta a história de Walter White.
Filmes e séries;Fácil;Qual série famosa tem uma cafeteria chamada Central Perk?;Friends;How I Met Your Mother;The Office;Brooklyn Nine-Nine;A;Central Perk é o ponto de encontro do grupo de 'Friends'.
Filmes e séries;Fácil;Qual personagem é um ogro que vira pai no segundo filme da franquia?;Donkey;Farquaad;Shrek;Puss in Boots;C;Shrek vira pai em 'Shrek 2'.
Filmes e séries;Fácil;Qual é o nome do personagem que vive aventuras com o Doutor Brown?;Harry;Marty McFly;Logan;Dexter;B;Marty McFly é o jovem protagonista de 'De Volta para o Futuro'.
Filmes e séries;Fácil;Qual super-herói vive em Wakanda?;Homem-Aranha;Pantera Negra;Capitão Marvel;Flash;B;Pantera Negra é o rei do país fictício Wakanda.
Filmes e séries;Fácil;Qual é o nome da série animada com personagens como Mordecai e Rigby?;Hora de Aventura;O Incrível Mundo de Gumball;Apenas um Show;Ben 10;C;'Apenas um Show' acompanha a vida de dois amigos em um parque.
Filmes e séries;Fácil;Qual é o nome do leão vilão em 'O Rei Leão'?;Mufasa;Simba;Timon;Scar;D;Scar é o irmão invejoso de Mufasa.
Filmes e séries;Fácil;Qual atriz interpreta a Viúva Negra no Universo Marvel?;Gal Gadot;Natalie Portman;Scarlett Johansson;Brie Larson;C;Scarlett Johansson interpreta Natasha Romanoff.
Filmes e séries;Fácil;Qual personagem dos Vingadores é um médico que vira monstro?;Thor;Homem de Ferro;Capitão América;Hulk;D;Bruce Banner se transforma no Hulk.
Filmes e séries;Fácil;Qual desses filmes tem brinquedos como protagonistas?;Frozen;Toy Story;Valente;Divertida Mente;B;'Toy Story' acompanha a vida secreta dos brinquedos.
Filmes e séries;Fácil;Qual animal é protagonista em 'Madagascar'?;Elefante;Cavalo;Leão;Zebra;C;Alex, o leão, é o personagem principal.
Filmes e séries;Fácil;Qual série mostra zumbis em um mundo pós-apocalíptico?;The Last of Us;The Walking Dead;Breaking Bad;Dexter;B;'The Walking Dead' retrata a luta pela sobrevivência em um mundo dominado por zumbis.
Filmes e séries;Fácil;Qual é o nome do cavalo do xerife Woody?;Pé de Pano;Trovão;Bala no Alvo;Cavalo;C;Bala no Alvo é o cavalo leal de Woody.
Filmes e séries;Fácil;Qual série tem personagens chamados Sheldon e Leonard?;Friends;The Big Bang Theory;Brooklyn Nine-Nine;The Office;B;'The Big Bang Theory' é focada em cientistas e cultura nerd.
Filmes e séries;Fácil;Qual é o nome do filme em que um peixe-palhaço procura seu filho?;Shrek;Procurando Nemo;Kung Fu Panda;A Era do Gelo;B;'Procurando Nemo' é um clássico da Pixar.
Filmes e séries;Fácil;Qual filme tem o personagem Woody como protagonista?;Carros;Toy Story;Up;Monstros S.A.;B;Woody é o cowboy protagonista de 'Toy Story'.
Filmes e séries;Fácil;Qual série se passa em um mundo com casas nobres como Stark e Lannister?;Vikings;House of the Dragon;Game of Thrones;The Witcher;C;'Game of Thrones' é centrada em intrigas políticas e fantasia épica.
Filmes e séries;Fácil;Qual é o nome da personagem que canta 'Let It Go' no filme 'Frozen'?;Anna;Elsa;Moana;Rapunzel;B;Elsa é a rainha de Arendelle e protagonista de 'Frozen'.
Filmes e séries;Fácil;Qual é o nome do detetive famoso que usa chapéu e cachimbo?;Poirot;Batman;Sherlock Holmes;Columbo;C;Sherlock Holmes é um dos detetives mais icônicos da literatura e do cinema.
Filmes e séries;Fácil;Qual bruxinha voa em uma vassoura e tem um gato preto chamado Jiji?;Hermione;Kiki;Sabrina;Luna;B;'Kiki – A Aprendiz de Feiticeira' é um clássico da animação japonesa.
Filmes e séries;Fácil;Qual robô da franquia 'Star Wars' é branco e laranja?;C-3PO;BB-8;R2-D2;K-2SO;B;BB-8 é o pequeno e simpático robô que aparece na nova trilogia.
Filmes e séries;Fácil;Qual é o nome do panda protagonista de 'Kung Fu Panda'?;Tai Lung;Oogway;Shifu;Po;D;Po é o panda escolhido como o Guerreiro Dragão.
Filmes e séries;Fácil;Qual é o nome do brinquedo espacial em 'Toy Story'?;Woody;Buzz Lightyear;Forky;Slinky;B;Buzz Lightyear é um patrulheiro espacial amigo do Woody.
Filmes e séries;Fácil;Qual é o nome do protagonista da saga 'Piratas do Caribe'?;Will Turner;Jack Sparrow;Hector Barbossa;James Norrington;B;Jack Sparrow é interpretado por Johnny Depp.
Filmes e séries;Fácil;Qual é o nome da cidade onde vive o personagem Shrek?;Far Far Away;Nárnia;Tatooine;Gotham;A;Shrek vive num pântano em 'Far Far Away'.
Filmes e séries;Fácil;Qual é o nome da princesa que perde a voz em 'A Pequena Sereia'?;Elsa;Bela;Ariel;Mulan;C;Ariel troca sua voz por pernas com a bruxa do mar.
Filmes e séries;Fácil;Qual série acompanha as investigações de Sherlock e Watson em Londres?;Elementary;Sherlock;NCIS;Lupin;B;'Sherlock', da BBC, é estrelada por Benedict Cumberbatch e Martin Freeman.
Filmes e séries;Fácil;Qual super-herói usa um escudo com uma estrela?;Homem-Aranha;Homem de Ferro;Capitão América;Pantera Negra;C;Steve Rogers é o Capitão América, conhecido por seu escudo.
Filmes e séries;Fácil;Qual série se passa em Westeros e tem dragões?;Vikings;The Witcher;House of the Dragon;Game of Thrones;D;'Game of Thrones' é baseada na obra de George R. R. Martin.
Filmes e séries;Fácil;Qual personagem da Marvel é conhecido por suas garras de adamantium?;Thor;Capitão América;Homem de Ferro;Wolverine;D;Wolverine é um mutante dos X-Men.
Filmes e séries;Fácil;Qual filme da Disney se passa no Havaí e apresenta a personagem Lilo?;Moana;Frozen;Lilo & Stitch;Encanto;C;'Lilo & Stitch' mostra a amizade entre uma menina havaiana e um alienígena.
Filmes e séries;Fácil;Qual série é protagonizada por um professor de química que vira traficante?;Breaking Bad;Ozark;Narcos;Better Call Saul;A;'Breaking Bad' conta a história de Walter White.
Filmes e séries;Fácil;Qual série famosa tem uma cafeteria chamada Central Perk?;Friends;How I Met Your Mother;The Office;Brooklyn Nine-Nine;A;Central Perk é o ponto de encontro do grupo de 'Friends'.
Filmes e séries;Fácil;Qual personagem é um ogro que vira pai no segundo filme da franquia?;Donkey;Farquaad;Shrek;Puss in Boots;C;Shrek vira pai em 'Shrek 2'.
Filmes e séries;Fácil;Qual é o nome do personagem que vive aventuras com o Doutor Brown?;Harry;Marty McFly;Logan;Dexter;B;Marty McFly é o jovem protagonista de 'De Volta para o Futuro'.
Filmes e séries;Fácil;Qual super-herói vive em Wakanda?;Homem-Aranha;Pantera Negra;Capitão Marvel;Flash;B;Pantera Negra é o rei do país fictício Wakanda.
Filmes e séries;Fácil;Qual é o nome da série animada com personagens como Mordecai e Rigby?;Hora de Aventura;O Incrível Mundo de Gumball;Apenas um Show;Ben 10;C;'Apenas um Show' acompanha a vida de dois amigos em um parque.
Filmes e séries;Fácil;Qual é o nome do leão vilão em 'O Rei Leão'?;Mufasa;Simba;Timon;Scar;D;Scar é o irmão invejoso de Mufasa.
Filmes e séries;Fácil;Qual atriz interpreta a Viúva Negra no Universo Marvel?;Gal Gadot;Natalie Portman;Scarlett Johansson;Brie Larson;C;Scarlett Johansson interpreta Natasha Romanoff.
Filmes e séries;Fácil;Qual personagem dos Vingadores é um médico que vira monstro?;Thor;Homem de Ferro;Capitão América;Hulk;D;Bruce Banner se transforma no Hulk.
Filmes e séries;Fácil;Qual desses filmes tem brinquedos como protagonistas?;Frozen;Toy Story;Valente;Divertida Mente;B;'Toy Story' acompanha a vida secreta dos brinquedos.
Filmes e séries;Fácil;Qual animal é protagonista em 'Madagascar'?;Elefante;Cavalo;Leão;Zebra;C;Alex, o leão, é o personagem principal.
Filmes e séries;Fácil;Qual série mostra zumbis em um mundo pós-apocalíptico?;The Last of Us;The Walking Dead;Breaking Bad;Dexter;B;'The Walking Dead' retrata a luta pela sobrevivência em um mundo dominado por zumbis.
Filmes e séries;Fácil;Qual é o nome do cavalo do xerife Woody?;Pé de Pano;Trovão;Bala no Alvo;Cavalo;C;Bala no Alvo é o cavalo leal de Woody.
Filmes e séries;Fácil;Qual série tem personagens chamados Sheldon e Leonard?;Friends;The Big Bang Theory;Brooklyn Nine-Nine;The Office;B;'The Big Bang Theory' é focada em cientistas e cultura nerd.
Filmes e séries;Fácil;Qual é o nome do filme em que um peixe-palhaço procura seu filho?;Shrek;Procurando Nemo;Kung Fu Panda;A Era do Gelo;B;'Procurando Nemo' é um clássico da Pixar.
Filmes e séries;Fácil;Qual filme tem o personagem Woody como protagonista?;Carros;Toy Story;Up;Monstros S.A.;B;Woody é o cowboy protagonista de 'Toy Story'.
Filmes e séries;Fácil;Qual série se passa em um mundo com casas nobres como Stark e Lannister?;Vikings;House of the Dragon;Game of Thrones;The Witcher;C;'Game of Thrones' é centrada em intrigas políticas e fantasia épica.
Filmes e séries;Média;Qual diretor é conhecido por filmes como 'Pulp Fiction' e 'Kill Bill'?;Steven Spielberg;Martin Scorsese;Quentin Tarantino;James Cameron;C;Quentin Tarantino é famoso por seu estilo violento e não linear.
Filmes e séries;Média;Em qual filme Leonardo DiCaprio interpreta um corretor da bolsa?;A Origem;Ilha do Medo;Titanic;O Lobo de Wall Street;D;DiCaprio vive Jordan Belfort no filme baseado em fatos reais.
Filmes e séries;Média;Qual é o nome verdadeiro do Batman interpretado por Christian Bale?;Bruce Wayne;Clark Kent;Tony Stark;Peter Parker;A;Bruce Wayne é o bilionário que combate o crime como Batman.
Filmes e séries;Média;Qual atriz interpretou Katniss Everdeen em 'Jogos Vorazes'?;Emma Watson;Jennifer Lawrence;Scarlett Johansson;Brie Larson;B;Jennifer Lawrence estrelou a franquia baseada nos livros de Suzanne Collins.
Filmes e séries;Média;Qual é o nome da nave onde se passa grande parte da série 'Star Trek'?;Millennium Falcon;USS Enterprise;Discovery One;Galactica;B;A USS Enterprise é a nave mais icônica de 'Star Trek'.
Filmes e séries;Média;Quem interpretou Coringa no filme de 2019?;Heath Ledger;Jared Leto;Joaquin Phoenix;Tom Hardy;C;Joaquin Phoenix ganhou o Oscar pelo papel em 'Coringa'.
Filmes e séries;Média;Qual série mostra a vida de gangsters liderados por Tommy Shelby?;Peaky Blinders;Boardwalk Empire;Sons of Anarchy;Breaking Bad;A;Tommy Shelby lidera a família criminosa em 'Peaky Blinders'.
Filmes e séries;Média;Qual filme de Christopher Nolan envolve sonhos e diferentes camadas de realidade?;Tenet;Memento;A Origem;Interestelar;C;'A Origem' explora o conceito de invadir sonhos com Leonardo DiCaprio.
Filmes e séries;Média;Qual série mostra o reinado de Elizabeth II desde sua juventude?;The Crown;Victoria;Downton Abbey;Bridgerton;A;'The Crown' é uma produção da Netflix sobre a rainha Elizabeth II.
Filmes e séries;Média;Qual vilão do MCU coleta as Joias do Infinito?;Loki;Ultron;Thanos;Galactus;C;Thanos é o vilão principal de 'Vingadores: Guerra Infinita' e 'Ultimato'.
Filmes e séries;Média;Qual é o nome da inteligência artificial no filme 'Her'?;Alexa;Samantha;Eva;Luna;B;Samantha é a voz da IA vivida por Scarlett Johansson.
Filmes e séries;Média;Qual série tem como protagonistas criminosos conhecidos como 'professor' e 'Tóquio'?;Breaking Bad;Narcos;La Casa de Papel;Prison Break;C;'La Casa de Papel' acompanha um assalto à Casa da Moeda da Espanha.
Filmes e séries;Média;Qual ator interpretou o 007 em 'Skyfall'?;Pierce Brosnan;Sean Connery;Daniel Craig;Roger Moore;C;Daniel Craig foi o James Bond entre 2006 e 2021.
Filmes e séries;Média;Qual filme vencedor do Oscar mostra a amizade entre um pianista negro e seu motorista branco?;Green Book;12 Anos de Escravidão;Moonlight;O Artista;A;'Green Book' venceu o Oscar de Melhor Filme em 2019.
Filmes e séries;Média;Qual é o nome da série derivada de 'Breaking Bad'?;El Camino;Better Call Saul;Narcos;Ozark;B;'Better Call Saul' acompanha a origem do advogado Jimmy McGill.
Filmes e séries;Média;Em que ano foi lançado o primeiro 'Vingadores' da Marvel?;2010;2012;2014;2016;B;'Os Vingadores' estreou em 2012, reunindo os principais heróis.
Filmes e séries;Média;Qual cineasta é conhecido por 'Psicose' e 'Janela Indiscreta'?;Stanley Kubrick;Francis Ford Coppola;Alfred Hitchcock;Orson Welles;C;Hitchcock é mestre dos suspenses psicológicos.
Filmes e séries;Média;Qual personagem vive no número 221B da Baker Street?;Hércules Poirot;Sherlock Holmes;James Bond;Dexter;B;Sherlock Holmes mora na famosa 221B, em Londres.
Filmes e séries;Média;Qual atriz ganhou o Oscar por 'Cisne Negro'?;Emma Stone;Natalie Portman;Anne Hathaway;Charlize Theron;B;Natalie Portman venceu o Oscar por seu papel intenso em 'Cisne Negro'.
Filmes e séries;Média;Qual musical da Disney ganhou o Oscar de Melhor Animação em 2013?;Valente;Moana;Frozen;Enrolados;C;'Frozen' fez enorme sucesso e imortalizou a música 'Let It Go'.
Filmes e séries;Média;Em qual série Bryan Cranston interpreta um professor que fabrica metanfetamina?;The Wire;Ozark;Breaking Bad;Fargo;C;Walter White é o personagem de Cranston em 'Breaking Bad'.
Filmes e séries;Média;Qual diretor é conhecido por filmes como 'O Grande Hotel Budapeste' e 'Moonrise Kingdom'?;David Fincher;Wes Anderson;Tim Burton;Sam Mendes;B;Wes Anderson é reconhecido por sua estética visual única.
Filmes e séries;Média;Qual filme retrata a história real do matemático Alan Turing?;Uma Mente Brilhante;O Jogo da Imitação;A Teoria de Tudo;O Homem que Viu o Infinito;B;'O Jogo da Imitação' mostra o papel de Turing na Segunda Guerra.
Filmes e séries;Média;Qual série é baseada nos livros de Andrzej Sapkowski?;The Witcher;Vikings;Shadow and Bone;The Expanse;A;'The Witcher' é inspirada na saga do bruxo Geralt de Rívia.
Filmes e séries;Média;Quem é o dublador original de Woody em 'Toy Story'?;Tom Hanks;Tim Allen;Robin Williams;Steve Carell;A;Tom Hanks empresta sua voz ao personagem Woody.
Filmes e séries;Média;Qual série mostra um parque onde robôs ganham consciência?;Altered Carbon;Westworld;Black Mirror;Humans;B;'Westworld' é baseada em um filme de 1973.
Filmes e séries;Média;Qual ator interpretou o Coringa em 'Batman: O Cavaleiro das Trevas'?;Jack Nicholson;Jared Leto;Heath Ledger;Tom Hardy;C;Heath Ledger venceu o Oscar póstumo por sua atuação.
Filmes e séries;Média;Qual atriz interpretou Hermione Granger em 'Harry Potter'?;Emma Watson;Emma Stone;Kristen Stewart;Natalie Portman;A;Emma Watson interpretou Hermione em todos os 8 filmes.
Filmes e séries;Média;Qual série acompanha a vida da família Roy, dona de um império de mídia?;Billions;Succession;The Morning Show;Industry;B;'Succession' é um drama sobre poder e herança.
Filmes e séries;Média;Qual foi o primeiro filme da Marvel Studios lançado?;Homem de Ferro;Capitão América;Hulk;Thor;A;'Homem de Ferro' estreou o Universo Cinematográfico Marvel em 2008.
Filmes e séries;Difícil;Qual filme mudo venceu o Oscar de Melhor Filme em 2012?;O Artista;O Discurso do Rei;A Invenção de Hugo Cabret;Meia-Noite em Paris;A;'O Artista' foi o primeiro filme mudo a ganhar o Oscar desde 1929.
Filmes e séries;Difícil;Qual série de TV é baseada na série de livros 'As Crônicas Saxônicas' de Bernard Cornwell?;Vikings;The Last Kingdom;Marco Polo;Knightfall;B;'The Last Kingdom' acompanha a vida de Uhtred de Bebbanburg.
Filmes e séries;Difícil;Qual diretor é conhecido pelo uso de planos longos e sequência única em filmes como 'Birdman'?;Alejandro G. Iñárritu;Alfonso Cuarón;Christopher Nolan;Sam Mendes;A;'Birdman' é famoso por parecer ter sido filmado em um único plano.
Filmes e séries;Difícil;Qual filme brasileiro foi indicado ao Oscar de Melhor Filme Internacional em 2020?;Aquarius;Central do Brasil;Bacurau;Democracia em Vertigem;D;'Democracia em Vertigem' foi indicado como documentário.
Filmes e séries;Difícil;Qual é o nome do planeta natal do personagem Spock, de 'Star Trek'?;Krypton;Vulcano;Dagobah;Ego;B;Spock é metade humano, metade vulcano.
Filmes e séries;Difícil;Qual compositor é responsável pelas trilhas de 'Star Wars', 'Indiana Jones' e 'Harry Potter'?;Hans Zimmer;James Horner;John Williams;Danny Elfman;C;John Williams é um dos compositores mais premiados do cinema.
Filmes e séries;Difícil;Qual filme de Stanley Kubrick é uma adaptação de um romance de Anthony Burgess?;2001: Uma Odisseia no Espaço;Laranja Mecânica;O Iluminado;Barry Lyndon;B;'Laranja Mecânica' é uma crítica social futurista e polêmica.
Filmes e séries;Difícil;Em qual filme de David Lynch a realidade se mistura com o sonho e tem uma misteriosa caixa azul?;Cidade dos Sonhos;Veludo Azul;Império dos Sonhos;Eraserhead;A;'Cidade dos Sonhos' é conhecido por sua estrutura não linear.
Filmes e séries;Difícil;Qual atriz ganhou o Oscar por interpretar Margaret Thatcher em 'A Dama de Ferro'?;Judi Dench;Kate Winslet;Meryl Streep;Glenn Close;C;Meryl Streep ganhou seu terceiro Oscar nesse papel.
Filmes e séries;Difícil;Qual filme de terror é famoso por ter sido gravado em estilo 'found footage' e se passa numa floresta?;O Chamado;A Bruxa de Blair;Atividade Paranormal;Cloverfield;B;'A Bruxa de Blair' foi um marco do gênero em 1999.
Filmes e séries;Difícil;Qual série é centrada na firma de advocacia Pearson Hardman?;The Good Wife;Suits;Boston Legal;How to Get Away with Murder;B;'Suits' acompanha advogados em Nova York, incluindo Harvey Specter.
Filmes e séries;Difícil;Qual diretor é responsável pelos filmes 'Mãe!' e 'Cisne Negro'?;David Fincher;Darren Aronofsky;Lars von Trier;Paul Thomas Anderson;B;Aronofsky é conhecido por seus filmes intensos e psicológicos.
Filmes e séries;Difícil;Qual foi a primeira série original da Netflix a receber uma indicação ao Emmy?;Orange Is the New Black;House of Cards;Stranger Things;Hemlock Grove;B;'House of Cards' abriu as portas para o streaming nos prêmios.
Filmes e séries;Difícil;Em que cidade se passa a maior parte do filme 'Clube da Luta'?;Nova York;Filadélfia;Los Angeles;Desconhecida;D;A cidade nunca é identificada, refletindo o tom genérico e urbano.
Filmes e séries;Difícil;Qual ator interpretou Andy em 'Um Sonho de Liberdade'?;Morgan Freeman;Tim Robbins;Tom Hanks;Edward Norton;B;Tim Robbins vive o protagonista Andy Dufresne.
Filmes e séries;Difícil;Qual foi o primeiro filme da Pixar a ser indicado ao Oscar de Melhor Filme?;Up;Toy Story;Wall-E;Ratatouille;A;'Up – Altas Aventuras' foi indicado em 2010.
Filmes e séries;Difícil;Qual é o nome do chef protagonista em 'Ratatouille'?;Remy;Linguini;Gusteau;Anton;A;Remy é o ratinho com talento para a culinária.
Filmes e séries;Difícil;Qual diretor usou o recurso de reverso cronológico no filme 'Amnésia'?;Quentin Tarantino;Denis Villeneuve;Christopher Nolan;Ridley Scott;C;Em 'Amnésia', Nolan explora memória e narrativa não linear.
Filmes e séries;Difícil;Qual filme foi o primeiro longa-metragem da Disney?;Cinderela;Branca de Neve e os Sete Anões;A Bela Adormecida;Pinóquio;B;'Branca de Neve e os Sete Anões' foi lançado em 1937.
Filmes e séries;Difícil;Qual atriz interpretou Elizabeth Bennet na adaptação de 2005 de 'Orgulho e Preconceito'?;Keira Knightley;Emma Watson;Rosamund Pike;Anne Hathaway;A;Keira Knightley foi indicada ao Oscar pelo papel.

